,shopid,userid,name,cover,follower_count,show_official_shop_label,is_preferred_plus_seller,is_shopee_verified,chat_disabled,rating_star,has_decoration,last_active_time,vacation,followed,description,item_count,response_rate,show_video_entry,video_entry_info,campaign_hot_deal_discount_min,show_deco_entry,response_time,ctime,block_cb_user,video_rn_jump_url,user_browse_shop_time,background_color,highlight_color,brand_day_end_time,account.username,account.following_count,account.portrait,account.is_seller,account.phone_verified,account.email_verified,account.fbid,account.total_avg_star,account.hide_likes,account.feed_account_info.can_post_feed,account.status,ab_test_info.header_tabs_layout,ab_test_info.deep_discount_item_card,ab_test_info.item_card,ab_test_info.feeds_live_landing,ab_test_info.image_category,ab_test_info.remove_item_count_on_category_tab,ab_test_info.default_component_improvement,ab_test_info.deep_discount_enhancement,ab_test_info.new_default_scp,ab_test_info.default_landing,ab_test_info.two_tier_category,ab_test_info.two_tier_category_for_layoutc,ab_test_info.live_stream_auto_play,ab_test_info.dd_item_card_2,ab_test_info.tier_shop_category,ab_test_info.product_one_per_row,ab_test_info.fashion_shop_improvement,ab_test_info.shop_rfy_entrypoint,ab_test_info.voucher_popup_non_buyers,ab_test_info.category_ui_improvement_1,ab_test_info.autoplay_highlight_video,ab_test_info.ads_shop_improvement,ab_test_info.non_deco_shop_homepage_personalization,ab_test_info.brand_day_overlap,ab_test_info.truncate_shop_item_card,shop_rating.rating_normal,shop_rating.rating_bad,shop_rating.rating_good,buyer_rating.rating_count,buyer_rating.rating_star,seller_metrics.cancellation_visibility,seller_metrics.cancellation_warning,seller_metrics.cancellation_rate,show_tab.new_arrival_tab.show_new_arrival_items,show_tab.new_arrival_tab.new_arrival_items_start_ts,show_tab.new_arrival_tab.latest_item_ctime,show_tab.show_live_tab,show_tab.membership_tab.show_membership_tab,show_tab.membership_tab.has_join_membership,show_tab.show_flash_sale_tab,toggles.disable_chat_performance,shop_tab_meta.shop_is_non_deco,real_url_if_matching_custom_url,account.feed_account_info.is_kol
139,141971700,141973524,Cycle28,45969cd797b97abb706bc420f462639a,3181,False,False,False,False,4.824675,True,1684236864,False,False,"CYCLE28 SDN BHD

Authorized Bicycle Dealer For KTM, Battle, United, Bridgestone, Capriolo, Kespor & Alcott 
Parts & Accessories : Topeak, Shimano, Elite, Muc-off, Schwalbe, Kabuto, Pro, Brooks, Continental, Look & Etc

FB PAGE: Cycle28
https://www.facebook.com/KTMBICYCLESEL/",306,43,False,,20,False,1578.0,1556085539,False,,30,,,0.0,cycle28,17,f7baa39999b59775e2c90f64f5f363e6,True,True,True,366435367305504,4.82839,0.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,13,8,445,"[0, 0, 0, 0, 0, 10]",5.0,0,10,100,False,1681920000,,False,False,False,False,False,False,,
140,215241775,215245564,SC BIKE SHOP,,10,False,False,False,False,0.0,False,1684475191,False,False,,5,57,False,,20,False,,1577706809,False,,30,,,,scbikeshop,20,6565ba42217a8a0ef215ef11b3ddab59,True,True,True,,5.0,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,0,"[0, 0, 0, 0, 0, 3]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
141,663037781,663057366,Kedai Basikal Budget And Customized,,13,False,False,False,False,5.0,False,1683866302,False,False,"Kami menyediakan perkhidmatan menjual basikal dewasa dan kanak-kanak serta membaikpulih semua jenis basikal
",48,67,False,,20,False,1501.0,1642750555,False,,30,,,,nitasophiahamid,4,edaa02adedc96bfaba38c9051f1dd28a,True,True,False,,5.0,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,1,"[0, 0, 0, 0, 0, 1]",5.0,0,10,0,True,1681920000,1683002231.0,False,False,False,False,False,True,,
142,663037781,663057366,Kedai Basikal Budget And Customized,,13,False,False,False,False,5.0,False,1683866302,False,False,"Kami menyediakan perkhidmatan menjual basikal dewasa dan kanak-kanak serta membaikpulih semua jenis basikal
",48,67,False,,20,False,1501.0,1642750555,False,,30,,,,nitasophiahamid,4,edaa02adedc96bfaba38c9051f1dd28a,True,True,False,,5.0,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,0,0,1,"[0, 0, 0, 0, 0, 1]",5.0,0,10,0,True,1681920000,1683002231.0,False,False,False,False,False,True,,
143,219988684,219992756,KBR Cycle,,4895,False,False,False,False,4.718812,True,1683254153,False,False,"Hello. 

WhatsApp : wa.me/60142179090

Facebook : KBR Cycle",42,11,False,,20,False,,1579200795,False,,30,,,,kbrcycle,4,c952742080039285b4116a39d9383ae8,True,True,True,,4.719053,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,174,98,3367,"[0, 0, 0, 0, 0, 3]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
144,109740193,109741694,Foresttrek Cycle Centre,6ac37c12068bc2f1023d692154fd100e,7143,False,False,False,False,4.898471,True,1684487096,False,False,"Established in 2015, Foresttrek Cycle Centre was built on a handshake over a couple of coffee after a three-day excursion in Forest Research Institute. They bought a couple of coffee, talked about a dream, and a business was born.

Foresttrek Cycle Centre Provide Bikes Service, Repair, Rental High-End MTB & RB.
.
We Are Trusted Seller. Buy with confident & Fast Shipping.
.
www.foresttrekcycle.com
No. 169 Jalan 16, Taman Perindustrian Ehsan Jaya, 52100 Kepong Kuala Lumpur, Malaysia.",3193,51,False,,20,False,10483.0,1543528401,False,,30,,,0.0,foresttrek,5,a9985fc38807c0f1f15c1fa41f6386b1,True,True,True,790633704624400,4.89929,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,120,43,6069,"[0, 0, 0, 0, 0, 50]",5.0,0,10,17,True,1681920000,1683624918.0,False,False,False,False,False,False,,
145,465284190,465303767,Peloton1,8d42a97cc17323f0771b04138cd989d8,615,False,False,True,False,4.928307,True,1684472554,False,False,"Custom made 3D printed, Carbon and CNC bicycle components.",31,95,False,,20,False,6150.0,1623490114,False,,30,,,0.0,peloton1,2,7da30e0bc15a53b57e95520230211117,True,True,True,,4.928307,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,20,7,1635,,,0,10,0,True,1681920000,1683347946.0,False,False,False,False,False,False,,
146,267244167,267247282,Faith Gear Biking,,881,False,False,False,False,4.941463,True,1684487369,False,False,"🎀Welcome to our store🎀
🌼We offer the best quality products at a good price!
💰Your 5-star review is the best support for our store! 
✈️Your order will be delivered fast and safe. 
💫Wish you pleasant shopping here!",67,57,False,,20,False,,1590578014,False,,30,,,,faithgear.my,1,fc25897428108b4f63b65df7757b0c65,True,True,False,,4.941463,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,3,410,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
147,106955765,106957244,jiwabasikal,,2617,False,False,False,True,4.933962,False,1684303928,False,False,"We sells Complete bike , Custom Bike, Road Bike, Mountain Bike, Touring Bike Foldable Bike, Bicycle parts, accessories etc. Follow us to get UPDATE on BEST BUY products  
Visit Our Shop @Jiwa Basikal No 8-1, Jalan Adenium , 48300 Bukit Beruntung, Selangor",305,71,False,,20,False,11014.0,1542871131,False,,30,,,,jiwabasikal,5,b0ae776cf75760fb11ee202b975f5588,True,True,True,10155237890920794,4.948148,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,0,107,"[0, 0, 0, 0, 0, 29]",5.0,0,10,0,True,1681920000,1684303891.0,False,False,False,False,False,True,,
148,338510544,338530119,Tong Seng,,249,False,False,False,False,4.915851,True,1684462424,False,False,,216,91,False,,20,False,5940.0,1605273451,False,,30,,,,tong_seng9821,7,0a2cafeb6911422f4a95f84d9b3f1e5f,True,True,True,2418029938491664,4.916342,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,7,3,518,"[0, 0, 0, 0, 0, 3]",5.0,0,10,0,True,1681920000,1681983590.0,False,False,False,False,False,True,,
149,267756440,267759750,NCGBIKES,,105,False,False,False,False,4.923077,True,1684465838,False,False,,65,57,False,,20,False,,1590676076,False,,30,,,,ngchooiguan,11,702733e6b62b2331b8ad37bd125f4c87,True,True,False,,4.927536,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,0,65,"[0, 0, 0, 0, 0, 4]",5.0,0,10,0,True,1681920000,1683366206.0,False,False,False,False,False,True,,
150,218973615,218977608,easonkeji.my,,665,False,False,False,False,4.753205,True,1684478796,False,False,"Mainly engaged in bicycles, electric bicycles and electric scooters",41,36,False,,20,False,7708.0,1578902433,False,,30,,,,easonkeji.my,2,11d1570bd7fe6f47a2ccda67a99cd153,True,True,True,,4.753205,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,9,8,296,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
151,110402329,110403910,Oscar bike shop,,346,False,False,False,True,4.957995,False,1684481078,False,False,,179,94,False,,20,False,3519.0,1543757834,False,,30,,,,oscar5249,7,43cb806b1685ccbf5bfa2ae82c15c1b3,True,True,True,,4.958556,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,5,1,738,"[0, 0, 0, 0, 0, 10]",5.0,0,10,0,True,1681920000,1683693042.0,False,False,False,False,False,True,,
152,395479592,395499169,Klbicycle ,,506,False,False,False,False,4.951768,False,1684451668,False,False,Online selling bicycle and accessories,46,96,False,,20,False,5965.0,1614673635,False,,30,,,,klbicycle,2,96d7aa7c8ecb9dc4bca1a88c98694b57,True,True,True,,4.951846,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,7,2,623,"[0, 0, 0, 0, 0, 1]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
153,783593147,783576900,Grand Rider,,1892,False,True,True,False,4.863564,True,1684487255,False,False,"Welcome to Grand Rider Shop. Thank for visit our page.
Grand Rider is an online store provide wide range of Bicycle and sports products.
We are Malaysia seller and all ready stock product ship locally.
We ensure all products in high quality with wholesale price and quality checked before ship out.
Order Place before 12pm (except Saturday & Sunday) will pick up by courier companies within same working day. 
Business times: 9am to 6pm Monday to Saturday
Happy Shopping.",49,99,False,,20,False,4367.0,1653966335,False,,30,,,,grandrider86,13,cd22717775e08bfdae27889c540b677c,True,True,True,,4.863564,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,108,25,3683,,,0,10,1,False,1681920000,,False,False,False,False,False,True,,
154,88119599,88121077,H2C Online Store,dced6f702bb7d9ed4a5995c90b4e6fbd,2250,False,False,False,False,4.913636,True,1684486325,False,False,"H2C Online Store
Contact : +60122261213 (WhatsApp/Call/SMS)
Buy online or walk in to H2C Ampang KL :
18, Jalan Nirwana 1/1, Taman Nirwana, Kampung Pandan Dalam,
Ampang 68000 KL.
Business Hour: 10am to 8pm ( Tuesday - Sunday ) Monday Close",826,82,False,,20,False,7261.0,1536075924,False,,30,,,0.0,h2cestore,7,11cc6fb77752567bb214b469f785b38f,True,True,True,,4.913897,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,18,3,651,"[0, 0, 0, 0, 0, 2]",5.0,0,10,0,True,1681920000,1684477681.0,False,False,False,False,False,False,,
155,170499671,170502042,bbmtradingmy,,2341,False,False,False,False,4.949744,True,1684481723,False,False,"BBM TRADING FROM MALAYSIA 
is an ecommerce founded in 2019 and online stores specializing in the Sale of Bike product, Sport Accessories and more. 
Our prime focus is not only to shortlist the high quality products but also to provide them at affordable prices that will make shopping like never before. 
We're here for you, 24/7
Thanks for stopping by. Hope you will enjoy your shopping experience at BBMTRADING
We have lots of awesome deals! Go check them out!

HAPPY SHOPPING!",676,76,False,,20,False,3104.0,1565833975,False,,30,,,,bbmtradingmy,5,ee3cabbcc2ead0d6f4182dd2ce944bdd,True,True,True,,4.94991,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,27,8,3338,"[0, 0, 0, 0, 0, 11]",5.0,0,10,7,False,1681920000,,False,False,False,False,False,True,,
156,424321166,424340743,RodaKijang,e03048a5576062894717bb1ab92241f2,8454,False,True,True,False,4.924656,True,1684487441,False,False,"Selamat Datang Shop RODAKIJANG 🛒

🚚Nikmati voucher penghantaran PERCUMA 
🛒Kesemua produk kami ialah ready stok dalam Malaysia 
📞Feel FREE untuk chat kami pada bila-bila masa 
🥰FOLLOW shop kami untuk terima lebih banyak tawaran MENARIK dan DISKAUN MELAMPAU 🥰
🎁DURING FMCO : Kami pos keluar semua parcel pada setiap hari ISNIN /RABU dan JUMAAT KECUALI pada public holiday
",32,100,False,,20,False,7878.0,1618540470,False,,30,,,0.0,rodakijang,3,1f4f34599fdf238513a795660018cdad,True,True,True,,4.924656,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,323,47,20982,,,0,10,0,False,1681920000,,False,False,False,True,False,False,,
157,156016691,156018640,JMB Cycle,,2364,False,False,False,False,4.959792,False,1684415835,False,False,"Professional bicycle shop in Langkawi, Kedah.
We have all of the things that you need !!!!
Come and visit us !!!!",523,94,False,,20,False,3178.0,1560755010,False,,30,,,,cien3288,17,,True,True,True,10205715179714278,4.96018,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,9,8,1538,"[0, 0, 0, 0, 0, 15]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
158,14988803,14990139,cheexian94,,4231,False,False,False,True,4.889607,False,1684391349,False,False,"Authorised CAMP, CRONUS, TOTEM and TRS Dealer.",154,43,False,,20,False,10196.0,1484108137,False,,30,,,,cheexian94,1390,a84ac0ddc8a0f60b2e215ab89de344d9,True,True,True,,4.890443,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,78,14,3368,"[0, 0, 0, 0, 0, 26]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,True,,
159,1115354,1116171,Loker Karat,,4451,False,False,False,False,4.884609,True,1684485585,True,False,"LOKERKARAT

SELLING CYCLING ACCESSORIES & FITNESS SPORTS ITEM
💯 TRUSTED SELLER
FB : LOKER KARAT CYCLE
IG: LOKER.KARAT.CYCLE
TIKTOK: LOKERKARATCYCLE",1934,59,False,,20,False,5692.0,1444697665,False,,30,,,,lokerkarat,357,ad5c32b4f38dc8b02ce5055282cbd1e8,True,True,True,,4.894768,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,136,42,6196,"[0, 0, 0, 0, 1, 652]",4.998363,0,10,0,False,1681920000,,False,False,False,False,False,True,,False
160,211675129,211678727,For Cycling Enthusiasts,,65,False,False,False,False,4.77541,False,1676970227,True,False,"▶Chinese seller,ship from oversea.
▶Ready stock will be ship out within 1-2 days,the logistic need ""7-15 working days"" ,hope you note before you order, thanks!
▶Seller can't change address,if you place a wrong address,pls request cancel order,and place new order with new address.
▶After receiving the goods, if you have any questions, please feel free to contact us
Business Hour 
9am - 6pm (Monday to Friday)
9am - 12.30pm (Saturday)
Closed (Sunday & Public Holiday)",29,57,False,,20,False,,1576631994,False,,30,,,,szxxz.my,0,d3c0f25862fadb348cd9c5f5bad80822,True,True,True,,4.77541,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,15,18,594,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
161,40588494,40589880,SLIPSTREAM COMPANY,9b1c2975163c4b9dc636640b008f7d8e,757,False,False,False,True,4.919283,True,1684396144,False,False,"WELCOME TO SLIPSTREAM COMPANY

-Promotion price is for SHOPEE Purchase ONLY & not applicable to COD costumers.
-WE POST YOUR ITEMS EVERYDAY ( Mon-fri)
-All items which can add to cart are READY STOCK !!
-All orders that made before 1pm will be ship out in same day.
-Physical shop is closed, we only run online for a while.
every purchase you make from SLIPSTREAM.CO will donated to the needy and charity program every month.",16,95,False,,20,False,10644.0,1509159641,False,,30,,,0.0,uncletopek,155,22008d2566200116aeef118fc7811a9b,True,True,True,10210385441132701,4.920873,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,10,3,677,"[0, 1, 0, 0, 0, 63]",4.9375,0,10,0,False,1681920000,,False,False,False,False,False,False,,
162,273485801,273490320,uzonline.my,e12cd0a6e93f3ee24f62c5f7f5bc493f,2521,False,False,False,False,4.91526,True,1684486370,False,False,"Dear customers, welcome to Uzon store.
🔥 If you like something in the store.Follow our shop + Click Favorite❤""!
🔥 Your ⭐⭐⭐⭐⭐ stars praise is our greatest support.
🔥 If you have any questions.please communicate with us.
Thank you!😊
About Shopee free shipping & cash back. See the Main photo and click it!",436,100,False,,20,False,5403.0,1591933069,False,,30,,,0.0,uzonline.my,53,c270ac5240a2f7c9e993f49ef7bbfb5b,True,True,False,,4.91526,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,109,21,6078,,,0,10,0,True,1681920000,1684478770.0,False,False,False,False,False,False,,
163,391448810,391468387,rdxx.my,53acba109e3479674027e1dec97dfc5a,485,False,False,False,True,4.821892,True,1684485386,False,False,"Welcome to Our Store

💖💖Shipping time 💖💖
      Shipped within 24-48 hours after placing the order, and it takes about 5-10 days to ship from China to your address

💖💖Ready Stock 💖💖

      All items are in stock, if your order is out of stock, we will notify you as soon as possible.

💥💥After - sales💥💥

     If you have any questions, please feel free to contact us and we will give you the most satisfactory reply.💕",102,97,False,,20,False,9642.0,1613977711,False,,30,,,0.0,sportsmans.my,1,986a96994eeffc810644d45a33dfbde8,True,True,True,,4.821892,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,38,15,1042,,,0,10,0,True,1681920000,1683868345.0,False,False,False,False,False,False,,
164,184566390,184569081,iSports,540d639ab0725f969815d9e4dad926c2,11012,False,True,True,False,4.933815,True,1684486129,False,False,"Showroom :

Penang Island Branch :
31-B, Lintang Angsana, Bandar Baru, 11500 Ayer Itam, Pulau Pinang.

Johor Branch :
26, Jalan Pulai Makmur 5/1, Bandar Baru Kangkar Pulai, 81300 Skudai, Johor.

Kuala Terengganu Branch :
PT726, Ground Floor, Jalan Hiliran Jejawi, 21000 Kuala Terengganu, Terengganu.

Kuching Branch :
Sublot 3, Lot 9113, Jalan Kwong Lee Bank, Pending, 93450 Kuching, Sarawak.",820,97,False,,20,False,4559.0,1570072943,False,,30,,,0.0,isports_hq,140,5de345e9f868d2bd744be9250b843883,True,True,True,,4.933861,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,170,44,14533,"[0, 0, 0, 0, 0, 10]",5.0,0,10,0,True,1681920000,1682286325.0,False,False,False,False,False,False,,
165,593818575,593838160,Kedai Outlet Basikal & Kereta,,269,False,False,False,False,4.879464,True,1684487494,False,False,"Online selling quality cycling sports and car goods!
Registered SSM company. Support local shop!
Hantar dari Penang Malaysia.",71,96,False,,20,False,7693.0,1637044114,False,,30,,,,local_outlet_mall,1,b6a9457b787fa4b796ca46b3135fa974,True,True,True,,4.879464,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,3,220,,,0,10,0,False,1681920000,,False,False,False,False,False,True,,
166,262479136,262481293,Cyclepro,8fe45a545f10b39cd802e6cc8facd05e,3677,False,False,False,True,4.959636,True,1684411277,False,False,"Welcome to Cyclepro Official Store @ Shopee.

Cyclepro is a Malaysian own brands, each with it's own unique personality and exclusive design at affordable price. Please be noted that all Cyclepro jersey are Ready Stock and ship from Selangor, Malaysia!!

Our operation hours: Monday to Saturday 9am to 8pm.
Off on Sunday and Public Holidays.

Address:
32, Jalan Bendahara 1,
Taman Bendahara,
45000 Kuala Selangor, Selangor.",207,89,False,,20,False,8706.0,1589528534,False,,30,,,0.0,cycleproboutique,20,5896946cd486d14333716af68aa22bcc,True,True,True,,4.959374,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,27,4,3333,"[0, 0, 0, 1, 0, 27]",4.928571,0,10,0,True,1681920000,1683603126.0,False,False,False,False,False,False,,
167,76660819,76662290,TBS Max Bike Station,ff88338c01114bbe4a60424d664e3ced,23739,False,True,True,False,4.893786,True,1684486751,False,False,"𝗪𝗲𝗹𝗰𝗼𝗺𝗲 𝘁𝗼 𝗧𝗕𝗦 𝗠𝗔𝗫,

𝗔𝗹𝗹 𝗽𝗿𝗼𝗱𝘂𝗰𝘁𝘀 𝗮𝗿𝗲 𝘀𝗵𝗶𝗽 𝗳𝗿𝗼𝗺 𝗠𝗮𝗹𝗮𝘆𝘀𝗶𝗮.

𝗢𝗿𝗱𝗲𝗿𝘀 𝗮𝗿𝗲 𝗽𝗿𝗼𝗰𝗲𝘀𝘀𝗲𝗱 𝗮𝗻𝗱 𝗱𝗶𝘀𝗽𝗮𝘁𝗰𝗵𝗲𝗱 𝘄𝗶𝘁𝗵𝗶𝗻 𝟰𝟴 𝗵𝗼𝘂𝗿𝘀 𝗼𝗳 𝘁𝗵𝗲 𝗼𝗿𝗱𝗲𝗿 𝗯𝗲𝗶𝗻𝗴 𝗽𝗹𝗮𝗰𝗲𝗱 (𝗲𝘅𝗰𝗲𝗽𝘁 𝗦𝗮𝘁𝘂𝗿𝗱𝗮𝘆, 𝗦𝘂𝗻𝗱𝗮𝘆 𝗮𝗻𝗱 𝗣𝘂𝗯𝗹𝗶𝗰 𝗛𝗼𝗹𝗶𝗱𝗮𝘆𝘀).

𝗣𝗹𝗲𝗮𝘀𝗲 𝗴𝗶𝘃𝗲 𝘂𝘀 𝗮 𝗰𝗵𝗮𝗻𝗰𝗲 𝘁𝗼 𝘀𝗲𝗿𝘃𝗲 𝘆𝗼𝘂 𝗯𝗲𝘁𝘁𝗲𝗿~~ 

𝗧𝗵𝗮𝗻𝗸 𝘆𝗼𝘂 𝘃𝗲𝗿𝘆 𝗺𝘂𝗰𝗵 !",110,100,False,,20,False,6156.0,1530173324,False,,30,,,0.0,tbsmax,8,ed060b488737f8a2e9b822240269282c,True,True,True,,4.89414,1.0,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,314,75,14644,"[0, 0, 0, 0, 1, 58]",4.983051,0,10,1,False,1681920000,,False,False,False,False,False,False,,
168,156101961,156103913,YOKUSAKI E-BIKE STORE,,201,False,False,False,False,4.833333,False,1684415697,False,False,"Menjual scooter electric,bicyle electric,motorcycle electric.
Warranty Ada✅
Spare part ada✅
Service pun ada✅
Boleh beli kat shopee,boleh cod.

Fast response👇

Yokusakibikemy
0163165731",12,70,False,,20,False,4402.0,1560777471,False,,30,,,,yokusakibikemy,84,1f399cebea204c6164da12dce151b264,True,True,True,,4.846154,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,1,0,11,"[0, 1, 0, 0, 0, 26]",4.851852,0,10,0,False,1681920000,,False,False,False,False,False,True,,
169,16855784,16857120,A.H. Mini Shop,d0746da84e09f0974960783c7f8b151e,279,False,False,False,False,4.960599,True,1684134491,False,False,"🔥~Welcome to A.H. Mini Shop~🔥

-We Hope You Enjoy Your Shopping Here!🥳
-All products are READY STOCK in Malaysia!📍
-There are FREE POSTAGE when you pay using ShopeePay for order above RM15.
-Kindly leave a rating & reviews to help us improve on our services.😊

-Semua produk READY STOCK di Malaysia! 📍
-PENGHANTARAN PERCUMA apabila anda membeli minimum RM15 ke atas dan membuat bayaran menggunakan ShopeePay.🥳
-Jangan lupa pilih baucer penghataran percuma apabila bayar guna ShopeePay.",15,63,False,,20,False,6574.0,1487555180,False,,30,,,0.0,chinti91,161,fec209629dd14a3239f9ef5d239ec82b,True,True,True,,4.963018,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,8,2,1270,"[0, 0, 0, 0, 0, 83]",5.0,0,10,0,False,1681920000,,False,False,False,False,False,False,,
170,236951215,236956384,Bike Element,,80,False,False,False,False,4.831081,True,1684486493,False,False,"💕Welcome to our shop!💕
📢Service Hours: Everyday 9am - 10pm📢
💎If you have anything to ask, please chat with us.💕
✨Your 5-star review is the best support for our store!
🎉Welcome to follow our shop to receive the latest event!🎉
😊Happy shopping here~😊

Note:
❗Electrical appliances voltage are AC 110V, which require voltage transformer while using.
❗Item with box may be lightly squeezed or stained during shipping, kindly think twice before placing an order.",52,57,False,,20,False,,1584511074,False,,30,,,,missyou240.my,1,adbe6d0816a9f254e8575a75d2a4c5ec,True,True,False,,4.831081,,True,1,control,default,control,treatment,new_image_cat,default,top_products,default,treatment_2,control,default,default,treatment,control,treatment_new_layout,control,control,treatment,treatment,new_category_ui,default,treatment_1,control,control,treatment,4,3,143,,,0,10,0,True,1681920000,1684230503.0,False,False,False,False,False,False,,
